voltage,current,temperature,time,battery_type,power,voltage_drop_rate,temp_change_rate,current_spike,soc,soh,risk
12.1233,2.0390,59.1828,440.3116,Lead-acid,24.7188,0.04833,0.40379,4.3246,0.0000,54.8495,High
11.3947,3.1761,58.4847,332.1550,NiMH,36.1906,0.04551,0.13153,4.2429,23.2596,60.2833,High
10.7152,7.7242,33.3112,339.7583,Li-ion,82.7658,0.02259,0.05634,1.4626,63.7952,70.4849,Medium
12.2617,9.3586,59.2669,42.7291,Lead-acid,114.7523,0.04854,0.39109,4.9649,0.0000,74.7546,High
11.6734,8.9153,52.0202,181.1519,Li-ion,104.0724,0.03782,0.05102,3.3495,39.8148,65.4408,High
13.5809,2.2891,44.5149,10.2921,Li-ion,31.0887,0.01611,0.39886,2.4613,74.4472,79.8698,Medium
13.6525,5.8882,32.0757,361.7780,Li-ion,80.3891,0.00662,0.11419,0.0993,87.5187,73.2346,Low
12.4874,0.8367,52.1377,159.6846,Li-ion,10.4487,0.03289,0.26766,4.0905,47.7345,69.2948,High
11.3286,9.7034,51.4658,408.3686,Lead-acid,109.9251,0.03202,0.15099,4.4396,29.9480,60.0007,High
13.6398,8.1720,26.3336,345.4737,Li-ion,111.4641,0.00435,0.14949,1.1468,91.0415,76.8025,Low
13.0095,1.3853,28.9972,333.1024,NiMH,18.0222,0.01329,0.45197,0.7971,77.0125,71.5752,Low
11.4958,4.1686,33.9571,49.9867,Lead-acid,47.9213,0.00681,0.12002,0.5947,83.1391,82.6317,Low
11.8201,6.6286,22.7989,207.2271,NiMH,78.3510,0.00299,0.36491,2.1411,90.8063,82.5651,Medium
13.3659,6.7911,20.3161,471.0157,Lead-acid,90.7694,0.01454,0.34843,0.9087,67.5513,65.7894,Low
13.3113,1.0307,34.4801,77.5226,Li-ion,13.7203,0.01369,0.48141,1.8689,79.4578,84.3800,Medium
11.4041,2.2234,24.0991,80.1932,Li-ion,25.3553,0.01167,0.33210,1.3823,79.5282,91.7505,Low
12.7198,1.1001,20.4164,479.7852,Li-ion,13.9935,0.01531,0.05734,2.4206,77.4710,71.6113,Medium
12.9992,7.0997,31.9190,439.8855,NiMH,92.2903,0.01176,0.23280,0.6043,77.1129,66.5361,Low
13.4392,6.0596,30.4687,108.6558,Li-ion,81.4368,0.01440,0.28902,2.2078,76.8829,82.6919,Medium
10.3123,6.5200,27.0868,401.0681,Li-ion,67.2367,0.01138,0.16312,1.4406,78.1862,71.5561,Low
13.7131,8.3589,20.2117,252.1330,Li-ion,114.6274,0.00836,0.12000,1.1600,82.6756,82.9518,Low
11.8823,5.5986,27.4234,425.1145,Lead-acid,66.5241,0.01335,0.22115,0.9814,70.9158,69.6716,Low
10.8191,1.5162,56.6399,330.8036,Li-ion,16.4039,0.04147,0.38254,3.2393,34.1012,57.2447,High
12.5507,8.5575,50.7287,423.4828,Lead-acid,107.4031,0.04703,0.32203,4.6077,0.0000,55.7314,High
10.9736,3.6686,56.2467,400.9913,Lead-acid,40.2578,0.03157,0.48319,3.2368,29.5493,56.9627,High
11.8621,9.7177,57.3666,25.4241,NiMH,115.2718,0.04143,0.09316,4.5795,24.7065,75.4426,High
12.8485,3.9043,24.6854,68.6449,NiMH,50.1645,0.00109,0.48890,2.4122,97.0336,88.9358,Medium
12.4169,2.6537,58.5435,291.0955,NiMH,32.9511,0.03470,0.39796,3.8796,41.0212,59.7308,High
13.0558,2.2089,52.1374,221.4176,Lead-acid,28.8391,0.04283,0.04724,3.6285,8.7641,68.8930,High
10.6365,7.6162,54.0921,270.1341,Lead-acid,81.0097,0.04255,0.06847,4.7282,7.6664,62.6969,High
13.5419,5.4361,56.4286,213.5303,Lead-acid,73.6154,0.03212,0.24987,4.4897,28.3849,66.3571,High
11.9734,7.8398,29.3408,105.7570,NiMH,93.8697,0.00749,0.45122,0.8875,85.1645,82.6994,Low
13.5676,4.8498,32.1319,49.2835,NiMH,65.8003,0.01417,0.44999,0.0984,73.1207,88.2830,Low
12.5225,3.9130,22.8650,51.5826,NiMH,49.0002,0.01074,0.32007,1.3447,81.1141,87.8380,Low
11.1234,1.9860,55.7153,187.7466,NiMH,22.0908,0.03276,0.48504,4.8684,42.6392,69.8391,High
10.4517,4.4072,34.6017,32.5264,NiMH,46.0630,0.00283,0.13819,1.3806,92.6845,86.7142,Low
12.7329,7.7745,34.5074,85.5244,NiMH,98.9916,0.01247,0.14873,0.2848,75.3360,81.5253,Low
10.6696,9.5846,22.8877,273.6077,NiMH,102.2639,0.00819,0.01359,1.4223,80.4973,78.2544,Low
13.1476,8.1213,29.9783,347.2828,NiMH,106.7757,0.01787,0.10308,1.8085,67.1185,72.5856,Medium
10.6015,1.2743,32.7735,335.1699,NiMH,13.5092,0.01450,0.45921,0.9041,74.0783,72.8802,Low
12.3280,0.5596,54.5137,450.4384,Li-ion,6.8988,0.04295,0.27373,3.7720,32.4586,54.6911,High
11.2913,9.0265,25.4028,411.9297,NiMH,101.9212,0.00150,0.38164,1.1528,95.2096,68.2214,Low
12.0744,1.9381,32.2664,406.6146,NiMH,23.4016,0.02126,0.33765,0.5152,62.5382,70.7732,Medium
13.0039,7.8154,23.6598,62.2278,Lead-acid,101.6309,0.01018,0.21832,0.0083,73.9346,89.6154,Low
12.5475,7.2484,34.6277,382.7798,NiMH,90.9488,0.00349,0.28552,0.8137,91.4999,69.8109,Low
12.7028,4.3743,22.1997,481.0793,Lead-acid,55.5666,0.02499,0.05236,2.6238,44.1634,65.2594,Medium
12.9631,0.5244,33.4140,430.7576,Li-ion,6.7979,0.01044,0.01602,0.1730,82.0045,67.4184,Low
13.3533,6.4684,30.1665,452.6678,Lead-acid,86.3742,0.01109,0.32671,0.9888,73.0758,65.4521,Low
10.8109,7.9094,24.7709,296.5069,Lead-acid,85.5074,0.00481,0.08615,0.1120,85.2781,75.4230,Low
11.7626,6.1889,56.5563,201.4616,Li-ion,72.7980,0.03613,0.03851,4.7967,44.0137,65.8936,High
10.6344,7.4183,25.8368,374.9150,Lead-acid,78.8890,0.01446,0.27929,1.4043,64.8002,71.3002,Low
10.7517,2.5082,24.0413,413.7450,Lead-acid,26.9676,0.00683,0.37306,0.9683,85.5107,72.6471,Low
12.3241,8.6604,54.0852,332.7293,NiMH,106.7324,0.03303,0.32418,4.8655,39.1063,60.7889,High
13.4714,5.3779,38.3161,392.2103,Li-ion,72.4481,0.01391,0.10210,2.8764,75.6790,64.3123,Medium
10.1734,1.9355,40.3993,220.0279,Lead-acid,19.6904,0.02766,0.17407,0.2502,39.1840,73.3081,Medium
11.0346,8.1793,22.7170,383.8299,NiMH,90.2550,0.00237,0.09970,0.1919,93.4242,71.3508,Low
10.4124,7.7787,33.0781,375.3218,NiMH,80.9951,0.00567,0.02102,1.3338,88.2902,69.3334,Low
13.6356,1.1686,45.7297,295.5499,Li-ion,15.9351,0.02304,0.48317,1.0063,66.1511,67.6877,Medium
13.5297,7.6358,29.1618,193.3904,Lead-acid,103.3099,0.00333,0.26426,2.0844,88.5911,79.9929,Medium
13.9375,9.7995,24.3113,279.5345,Li-ion,136.5811,0.01302,0.18249,2.6450,75.0275,81.0657,Medium
11.8829,4.5156,49.0799,308.6032,Lead-acid,53.6585,0.01381,0.22238,1.1143,67.4715,67.0996,Medium
10.6030,3.4554,21.3835,340.8837,Lead-acid,36.6373,0.02075,0.24552,0.5306,53.5771,76.5398,Medium
13.1376,7.4848,58.8925,269.8984,Li-ion,98.3318,0.03734,0.41648,4.0317,40.0459,61.1886,High
10.4891,8.1635,23.7771,171.3501,NiMH,85.6281,0.01338,0.29632,0.3571,73.5417,84.0417,Low
11.6617,7.1672,27.5992,50.3896,Lead-acid,83.5819,0.00980,0.27292,0.7516,76.7723,85.7648,Low
13.6292,7.3475,52.7802,214.7564,Li-ion,100.1401,0.04247,0.38772,4.9163,32.6012,66.4869,High
10.3839,7.5903,59.6797,218.9928,Lead-acid,78.8168,0.04513,0.42480,4.0627,2.8151,66.1457,High
12.1975,3.0750,28.3944,472.2061,NiMH,37.5071,0.00243,0.40396,0.8138,94.9298,65.4339,Low
10.6717,0.6632,39.3372,481.0576,NiMH,7.0778,0.01652,0.30529,1.2486,69.9571,63.0101,Medium
12.9969,8.9039,57.7383,381.2585,Lead-acid,115.7234,0.04154,0.44321,3.1389,6.7867,58.8625,High
13.3641,6.7772,58.5204,333.0393,NiMH,90.5710,0.03301,0.31910,3.8509,41.8171,57.0299,High
12.5043,5.3216,51.1272,481.5907,NiMH,66.5425,0.03260,0.37808,3.7262,40.6009,55.5667,High
12.4511,2.9672,23.1613,278.7961,NiMH,36.9444,0.00913,0.12620,0.4882,83.1705,79.0322,Low
12.9775,2.3415,31.0411,477.8591,Li-ion,30.3867,0.01453,0.32298,2.0419,78.6962,68.7488,Medium
12.2955,8.3060,20.6404,203.5494,Li-ion,102.1269,0.00745,0.02445,0.2520,86.0059,81.5254,Low
12.8924,1.2945,57.8654,90.8127,Li-ion,16.6894,0.04413,0.37368,4.7326,32.5164,67.5649,High
10.7355,0.7195,28.8038,366.6085,NiMH,7.7238,0.01452,0.33439,0.6210,76.7944,73.6273,Low
11.2360,7.1988,28.1203,266.6647,NiMH,80.8856,0.01220,0.07627,1.2939,78.3607,79.0457,Low
12.8768,3.7233,20.9352,360.4393,Lead-acid,47.9439,0.01012,0.39548,2.0308,76.1248,74.5464,Medium
11.0860,2.2486,25.7238,88.4015,Lead-acid,24.9283,0.01183,0.11673,2.1033,74.7417,88.7002,Medium
13.5446,3.0570,42.2173,482.1026,Lead-acid,41.4062,0.01498,0.34080,0.6895,65.9223,59.8092,Medium
10.1295,1.0572,50.5720,18.2615,NiMH,10.7085,0.04432,0.18796,4.7396,25.8487,81.3724,High
13.5987,8.1516,24.4819,403.1582,NiMH,110.8513,0.00310,0.30402,1.1482,92.1132,72.1156,Low
10.8608,9.3870,45.3056,144.6455,NiMH,101.9512,0.00620,0.34754,1.6913,84.4542,73.7453,Medium
12.0883,7.0505,59.9252,105.1435,Li-ion,85.2293,0.03408,0.49565,3.7171,46.0612,65.7614,High
12.7318,0.8172,59.8985,429.1049,Li-ion,10.4045,0.03639,0.29464,4.6026,45.2492,53.1125,High
10.0601,3.0637,22.8989,212.3916,Li-ion,30.8206,0.00145,0.37376,1.1468,98.5072,85.0566,Low
12.4702,4.6810,28.3152,144.2419,Lead-acid,58.3729,0.02596,0.04647,2.3526,41.5967,83.4741,Medium
10.2866,5.1389,30.8825,372.8103,Lead-acid,52.8623,0.00690,0.29735,2.0929,82.1648,70.2272,Medium
13.6485,3.7521,27.8822,183.6006,Lead-acid,51.2106,0.00539,0.38827,0.2598,87.9237,81.4891,Low
12.6174,2.1308,54.8841,55.8269,NiMH,26.8854,0.03460,0.11005,4.5685,41.5786,75.1723,High
11.4572,0.6288,34.7479,182.7869,NiMH,7.2046,0.01888,0.35798,1.4352,69.2130,80.2336,Medium
10.5788,2.6430,53.4107,157.7518,Lead-acid,27.9602,0.03873,0.42985,4.9673,18.3553,68.9577,High
10.0317,2.7412,52.2502,466.6164,Li-ion,27.4984,0.04725,0.32728,3.2935,25.7951,55.5552,High
10.4312,2.4419,50.6543,14.8808,Li-ion,25.4721,0.03727,0.02076,4.1686,40.7837,77.2751,High
13.9228,5.9312,55.7847,336.9763,Lead-acid,82.5789,0.03412,0.10435,4.4909,26.4084,58.7829,High
12.1835,1.6193,26.7364,146.8595,NiMH,19.7285,0.01826,0.38657,1.8329,70.0091,83.6513,Medium
11.8384,9.0444,48.6949,312.2312,Lead-acid,107.0709,0.01709,0.48993,0.2359,61.4677,66.1952,Medium
13.7291,8.2946,29.1969,288.8435,Lead-acid,113.8773,0.01377,0.02991,2.8473,66.7252,71.7017,Medium
10.6571,0.9062,26.9517,258.1129,Lead-acid,9.6572,0.01148,0.43126,2.7855,75.7503,78.5288,Medium
10.7307,9.3952,27.7919,430.1861,Lead-acid,100.8171,0.00440,0.12189,2.6900,87.7589,65.7424,Medium
10.8704,1.8197,24.9111,294.5763,Lead-acid,19.7811,0.01003,0.37994,0.0922,79.1980,78.1926,Low
13.2979,7.4867,27.5492,269.9699,NiMH,99.5573,0.01930,0.33087,1.2582,66.0757,75.4879,Medium
10.8564,3.1082,34.0325,210.1040,Li-ion,33.7440,0.00405,0.43282,0.1602,90.7807,78.3952,Low
11.7814,7.8603,30.1937,248.6160,Li-ion,92.6054,0.00564,0.06333,0.7199,88.8060,75.6609,Low
12.3805,5.2949,30.9737,118.8220,NiMH,65.5540,0.00650,0.15199,0.6684,86.4087,81.1740,Low
11.3001,2.8744,43.9137,288.9600,NiMH,32.4814,0.02294,0.24124,2.7892,58.2201,67.8718,Medium
11.0905,7.0577,23.0527,213.7848,NiMH,78.2728,0.02802,0.21268,2.1731,48.6610,82.9046,Medium
13.9360,0.8263,41.7839,161.8087,NiMH,11.5146,0.02335,0.39081,0.7121,61.3900,74.9352,Medium
12.5910,5.5499,55.0485,143.0625,NiMH,69.8794,0.04618,0.34500,3.1800,19.2479,67.7354,High
13.4479,3.6465,36.5242,373.2331,Lead-acid,49.0379,0.00533,0.18708,1.6277,88.3204,67.5674,Medium
10.8619,2.9158,20.7156,421.0961,NiMH,31.6705,0.00239,0.05719,0.2450,95.7565,70.1609,Low
11.0928,1.7816,59.3419,361.9564,Lead-acid,19.7634,0.04805,0.39834,4.8654,0.0000,58.7850,High
10.6100,4.6736,59.2875,273.1348,Li-ion,49.5871,0.04296,0.02205,3.7464,34.1510,58.1063,High
12.6619,9.2365,59.7022,372.0336,Lead-acid,116.9517,0.03586,0.47101,4.5824,20.3247,55.0378,High
12.7243,2.9157,29.6155,305.0532,NiMH,37.1006,0.00463,0.47637,2.1841,92.3245,72.4181,Medium
12.3448,3.6203,37.9788,456.4100,NiMH,44.6916,0.01384,0.45875,0.5749,75.0278,60.5310,Medium
11.5770,9.8752,51.6991,259.6001,NiMH,114.3251,0.03972,0.42518,4.9078,29.3435,64.1326,High
12.8408,7.2776,31.6690,89.4226,Lead-acid,93.4502,0.00743,0.30695,2.1833,79.4748,85.4866,Medium
11.9322,4.6803,56.1253,113.3853,Lead-acid,55.8462,0.03567,0.41054,3.1027,22.2189,72.8456,High
13.3859,9.7366,26.9277,237.1757,Lead-acid,130.3337,0.02189,0.45055,2.7242,49.4061,75.5369,Medium
11.8423,4.7970,23.1007,476.6633,NiMH,56.8072,0.02107,0.23712,2.6067,61.6217,69.0343,Medium
13.4112,6.6837,29.0814,386.7917,NiMH,89.6364,0.00239,0.36321,1.0527,92.1262,70.0407,Low
10.2416,7.6787,36.0058,220.7464,Li-ion,78.6421,0.01710,0.34028,2.6629,72.3584,75.2780,Medium
13.1882,3.4501,23.5773,247.8374,Lead-acid,45.5010,0.00310,0.49573,0.0416,91.7216,80.9464,Low
13.9665,1.7146,55.4046,438.5632,NiMH,23.9470,0.03853,0.09472,4.4364,34.2028,57.7355,High
10.9432,4.6061,23.4285,196.6329,NiMH,50.4053,0.00240,0.08146,0.4049,95.9173,80.4949,Low
12.2606,1.1209,44.7996,72.8407,NiMH,13.7432,0.01886,0.04187,2.0130,66.5284,79.5835,Medium
12.3117,2.3588,22.2382,343.9432,NiMH,29.0413,0.00844,0.16513,0.5850,84.9937,77.3971,Low
13.8229,7.8331,57.4866,367.9515,Lead-acid,108.2758,0.03927,0.48704,3.6839,12.4537,56.8260,High
10.8970,1.5281,28.6688,424.2330,Li-ion,16.6514,0.00398,0.19010,0.9851,94.3523,71.5603,Low
10.0034,5.8203,20.9362,489.5612,Lead-acid,58.2225,0.01362,0.06375,1.4518,67.8687,64.0138,Low
10.8508,3.6107,57.0693,120.9488,Lead-acid,39.1786,0.03876,0.40796,4.6719,17.3208,68.5492,High
10.2383,3.8188,28.3198,425.8882,Li-ion,39.0981,0.02918,0.43472,2.7167,55.1078,69.8405,Medium
11.8301,2.2396,51.7895,209.2230,NiMH,26.4942,0.04730,0.33145,3.4301,16.7664,67.3562,High
12.0655,9.7118,24.7058,417.0045,Lead-acid,117.1775,0.00215,0.38395,0.2367,92.9317,70.1362,Low
12.4460,7.5534,31.0300,300.9648,NiMH,94.0103,0.00633,0.26736,0.4693,87.7288,74.8607,Low
12.1144,4.3708,58.6969,113.8608,Lead-acid,52.9503,0.04834,0.32612,4.4865,0.0000,68.3899,High
12.6437,3.4117,28.1821,305.2846,Li-ion,43.1366,0.00550,0.21880,0.1201,90.9840,76.3223,Low
13.9773,1.1339,23.6713,375.3271,NiMH,15.8487,0.00267,0.29472,0.4158,95.2681,75.8486,Low
12.9316,4.5087,58.9851,188.2178,NiMH,58.3040,0.03631,0.43473,4.2827,37.6154,67.4027,High
12.5604,2.0508,52.8587,412.1667,NiMH,25.7592,0.04356,0.11024,4.9749,24.7530,56.7154,High
11.0485,0.6364,55.2263,397.3465,Lead-acid,7.0310,0.03195,0.16226,4.5889,31.5460,57.7245,High
11.4315,5.7696,47.2434,79.7770,Lead-acid,65.9551,0.00516,0.22580,0.0292,87.2424,78.9112,Medium
12.4096,7.7220,23.5440,331.1994,Li-ion,95.8275,0.00305,0.09680,0.2959,93.3357,76.8662,Low
10.1225,8.1271,56.5880,220.0896,NiMH,82.2667,0.04585,0.18788,3.1917,20.1794,64.9229,High
10.5864,1.9039,47.7672,228.8807,Li-ion,20.1555,0.02896,0.40046,2.2945,56.8316,70.5189,Medium
10.8425,3.6367,25.5317,375.9145,NiMH,39.4306,0.00940,0.49813,2.2087,84.2719,71.5323,Medium
13.6770,3.2352,58.5367,475.3545,Lead-acid,44.2474,0.04971,0.04410,4.4222,0.0000,54.0616,High
12.4973,6.0610,24.8317,358.9549,Li-ion,75.7455,0.00308,0.19664,0.1893,93.2579,74.8146,Low
11.5081,6.1858,32.9932,267.3503,Li-ion,71.1873,0.01370,0.08750,1.5788,74.6264,77.3855,Medium
11.5612,5.9391,28.8198,406.0800,Lead-acid,68.6633,0.01480,0.05903,0.5666,66.8733,67.9691,Low
12.0611,1.3240,32.8422,337.9354,NiMH,15.9690,0.01356,0.10054,1.2405,74.9832,71.0353,Low
11.7518,9.0229,41.4169,491.4419,NiMH,106.0353,0.01546,0.19018,0.4064,68.8878,58.0975,Medium
13.6827,8.1180,35.4549,367.2381,NiMH,111.0761,0.02818,0.42622,0.2915,47.8680,69.3789,Medium
11.3034,8.2918,52.7104,441.4276,Lead-acid,93.7251,0.04145,0.14531,3.2323,8.5987,54.5985,High
12.2801,9.5013,25.7800,283.6275,NiMH,116.6768,0.00370,0.28349,0.9853,90.8877,77.8598,Low
12.6158,2.8361,31.8232,215.1432,Lead-acid,35.7801,0.00564,0.25358,2.6972,87.0259,77.7676,Medium
13.8784,6.3007,20.6554,378.6717,Lead-acid,87.4427,0.00610,0.39406,1.0794,83.4528,70.5021,Low
12.8026,9.8858,50.6397,52.4456,NiMH,126.5638,0.04918,0.25705,3.5500,13.5760,75.8896,High
10.6294,6.2192,27.7181,410.3080,Li-ion,66.1065,0.00493,0.33394,0.2254,89.6258,70.6931,Low
11.5157,7.9804,33.5687,64.3748,Li-ion,91.9002,0.01541,0.46870,1.9985,72.4529,83.5305,Medium
13.0584,6.8458,55.8526,467.7328,Lead-acid,89.3961,0.03669,0.26034,3.8363,19.2908,54.9462,High
11.4756,6.2560,34.2164,482.2300,NiMH,71.7910,0.00751,0.36200,0.3844,85.8410,61.3480,Low
11.8790,0.6843,23.5316,260.3706,NiMH,8.1285,0.01239,0.05684,2.2331,79.6586,80.4626,Medium
12.6239,2.7104,38.4431,330.7544,Lead-acid,34.2157,0.00928,0.10029,2.5702,79.2331,68.5724,Medium
12.7274,2.7346,59.5715,315.4841,NiMH,34.8043,0.04159,0.27551,4.0918,29.3315,61.2335,High
12.6983,2.7554,59.5600,170.1491,NiMH,34.9882,0.03545,0.34667,4.7743,39.1851,67.6231,High
10.3278,1.0908,21.4600,445.3696,Lead-acid,11.2660,0.02556,0.24336,2.4439,45.0310,68.8598,Medium
13.0170,5.7280,39.3219,365.8551,Li-ion,74.5616,0.01796,0.44551,1.4454,70.0997,67.3472,Medium
11.0497,4.3496,55.5720,153.0490,Li-ion,48.0620,0.04662,0.02480,3.6505,27.7960,67.8269,High
10.4112,7.9111,33.4839,443.2260,Li-ion,82.3639,0.00394,0.20912,0.3743,91.2884,64.2268,Low
11.4993,1.1592,24.5633,94.4725,Lead-acid,13.3300,0.02686,0.32188,1.6758,42.4504,87.2206,Medium
13.9769,6.7812,26.3322,461.0249,Li-ion,94.7794,0.00843,0.49959,2.0207,86.1738,70.6803,Medium
11.9564,6.7799,32.6565,54.6571,Lead-acid,81.0629,0.00532,0.27662,0.5962,84.7291,86.3932,Low
13.7306,8.1596,52.4731,158.6210,NiMH,112.0365,0.03129,0.28716,3.8549,45.5239,72.0683,High
11.9178,3.8486,27.1089,104.8049,NiMH,45.8668,0.01398,0.46177,2.7956,73.3545,88.3961,Medium
13.6098,2.0641,26.0962,11.0561,Li-ion,28.0913,0.00774,0.20131,1.2970,89.0398,94.7749,Low
10.4040,8.1712,21.4510,83.5915,NiMH,85.0132,0.00666,0.29772,2.6073,84.9358,87.6180,Medium
11.9543,7.7026,34.2209,348.3986,NiMH,92.0789,0.00220,0.32649,1.0801,93.1447,70.8938,Low
11.5745,9.2690,23.9448,465.2634,Lead-acid,107.2843,0.01513,0.47998,1.8620,64.1972,68.8501,Medium
13.6678,4.1820,25.6067,165.9948,Lead-acid,57.1581,0.00744,0.46828,1.8693,82.1116,81.7264,Medium
10.6285,8.8749,55.7222,112.9442,NiMH,94.3261,0.03157,0.09448,4.8439,44.2461,72.3375,High
10.9527,5.1743,30.9082,39.3486,NiMH,56.6721,0.00246,0.49851,0.7947,94.6029,85.0087,Low
13.4317,9.5008,33.1327,209.1922,NiMH,127.6120,0.01231,0.16324,1.9617,73.6249,74.4713,Medium
11.5087,6.2472,28.0345,29.3783,Li-ion,71.8971,0.01261,0.04566,0.0773,79.4238,90.8230,Low
13.7471,8.2263,50.8081,127.9439,Lead-acid,113.0877,0.03125,0.37760,3.6307,30.2868,70.3384,High
12.0975,3.5335,29.5083,286.8073,Li-ion,42.7467,0.00985,0.17015,0.0812,84.3061,75.4012,Low
10.4795,8.9577,28.9255,130.6455,Li-ion,93.8729,0.01045,0.30131,0.3528,80.9014,83.8188,Low
11.8750,8.2368,23.4825,176.9232,Li-ion,97.8114,0.02373,0.05208,1.6302,61.7832,84.1504,Medium
10.1877,2.0389,55.5973,283.9514,Li-ion,20.7715,0.04604,0.47272,3.7649,28.4377,60.4630,High
13.3477,3.8143,24.8072,373.6080,Lead-acid,50.9127,0.00139,0.02318,0.0677,97.0773,71.7630,Low
12.3554,0.6499,21.9770,140.0301,Li-ion,8.0300,0.00602,0.07211,1.1826,90.2203,85.9368,Low
13.6967,6.8017,37.1475,440.3524,Lead-acid,93.1607,0.01840,0.12545,2.1649,56.4632,65.3956,Medium
11.9559,4.5262,54.7686,30.8855,Li-ion,54.1144,0.03625,0.01643,4.8893,41.1210,75.0789,High
10.6728,4.8446,24.3813,373.8339,Li-ion,51.7051,0.00485,0.38530,0.8064,90.8437,73.4054,Low
12.4548,3.8898,30.6077,336.1105,Li-ion,48.4474,0.00887,0.40908,1.3344,84.3900,75.0816,Low
13.0536,3.4780,31.0587,499.5577,Lead-acid,45.4007,0.02216,0.10324,1.4741,51.8622,61.3136,Medium
11.7951,0.9406,55.3545,243.2175,NiMH,11.0947,0.03724,0.46909,3.4394,38.2203,65.0351,High
12.4579,6.5181,27.3437,207.6628,Li-ion,81.2024,0.01169,0.48301,0.1321,79.0404,79.5371,Low
13.6686,0.6175,28.2808,353.2019,Lead-acid,8.4398,0.01299,0.29791,0.7795,73.2702,70.8026,Low
12.9440,4.1257,44.5666,324.6301,NiMH,53.4028,0.01424,0.28533,2.1165,75.5718,67.7023,Medium
11.7986,7.5185,54.3800,251.4848,Lead-acid,88.7071,0.03743,0.35438,4.1662,17.6302,65.3843,High
11.4172,6.2606,20.7817,338.6879,Li-ion,71.4781,0.01403,0.40310,0.7064,76.8606,78.3628,Low
10.0254,2.2044,31.6649,53.6792,Lead-acid,22.1002,0.00122,0.32936,0.7305,98.0759,85.4571,Low
12.0923,4.4143,30.3854,469.6639,Lead-acid,53.3792,0.00389,0.30916,0.9597,88.1265,63.6105,Low
13.3920,4.0264,20.0994,164.5543,NiMH,53.9213,0.01300,0.45008,1.4370,77.8147,84.3396,Low
13.2289,4.5414,21.1590,241.1276,Li-ion,60.0773,0.02936,0.15825,0.4041,54.3078,80.7392,Medium
12.8016,5.6272,58.2771,63.6361,NiMH,72.0369,0.04294,0.09836,4.3670,26.4663,69.5914,High
11.7236,2.5713,57.8254,382.3645,Li-ion,30.1448,0.03959,0.34136,4.3117,39.6317,52.5851,High
11.1981,6.8288,57.8330,34.1910,NiMH,76.4693,0.03291,0.42716,4.2977,41.2671,73.9646,High
13.3916,6.0185,28.2133,317.3550,Lead-acid,80.5976,0.00890,0.44542,2.1202,80.6043,74.7165,Medium
11.5531,5.9152,58.4531,256.2133,Li-ion,68.3383,0.04380,0.46689,3.1330,30.3879,60.2202,High
12.6811,0.6829,42.4586,385.1130,Li-ion,8.6603,0.01291,0.25119,2.2301,80.6496,65.6818,Medium
10.1058,5.9253,54.5444,87.5862,NiMH,59.8797,0.03952,0.37350,4.5446,30.5733,71.5063,High
12.6251,6.0301,28.3048,66.7664,NiMH,76.1309,0.02212,0.02948,2.8641,58.7855,85.8050,Medium
11.8521,7.5648,53.0344,251.6199,Lead-acid,89.6585,0.03332,0.08917,4.4633,25.7393,64.0263,High
13.9973,4.7725,32.4511,180.8027,NiMH,66.8013,0.01152,0.41020,0.4466,78.2653,81.7496,Low
12.1201,4.3492,53.7441,285.8707,NiMH,52.7134,0.03787,0.12554,4.0560,32.4820,62.3116,High
11.3508,1.2291,51.9049,135.0222,NiMH,13.9509,0.03556,0.02788,3.5863,40.0358,73.7043,High
12.3057,3.6031,55.4858,75.9708,NiMH,44.3384,0.04852,0.30220,4.7267,15.5828,70.8235,High
11.9064,4.4921,54.9637,460.1073,Lead-acid,53.4851,0.04800,0.02551,4.0705,0.0000,53.1547,High
12.9617,9.2862,32.0773,96.1849,NiMH,120.3644,0.01162,0.39489,0.0650,76.4757,80.8752,Low
10.2524,2.4251,21.7127,175.2981,Li-ion,24.8631,0.00933,0.41959,0.9234,85.7073,85.2601,Low
10.5305,4.8781,57.4582,334.2140,Li-ion,51.3691,0.03472,0.12056,3.4577,43.4633,55.1167,High
13.1497,1.4844,33.8181,425.0645,Lead-acid,19.5197,0.00975,0.38139,2.1613,79.0135,67.9398,Medium
10.7950,6.9301,30.8210,169.5856,Li-ion,74.8105,0.00930,0.39170,0.4890,82.3067,79.4869,Low
12.4483,3.1528,50.9552,153.5869,Li-ion,39.2475,0.03226,0.30720,4.0792,50.8151,69.5750,High
13.5330,1.0307,24.2153,361.4624,Li-ion,13.9480,0.00886,0.07461,2.3514,84.2843,74.5602,Medium
13.2125,7.2832,22.6844,331.2946,Li-ion,96.2290,0.01444,0.12001,0.0530,73.9792,79.0579,Low
10.1873,5.0059,52.1395,241.9049,NiMH,50.9968,0.04643,0.05591,3.5560,20.4446,68.0444,High
11.0813,8.1220,29.1573,135.1185,Lead-acid,90.0024,0.01013,0.29625,0.4089,75.0717,82.6254,Low
10.5379,3.3298,54.0220,237.2034,Li-ion,35.0895,0.03482,0.05255,4.2574,45.7686,63.7467,High
12.8727,2.2830,58.8643,327.3939,Lead-acid,29.3884,0.03573,0.20586,3.4280,22.1267,60.7998,High
10.3409,8.5087,58.4564,301.3778,NiMH,87.9878,0.04942,0.28509,4.7309,11.0449,57.6800,High
13.5990,8.6075,32.3309,402.7820,Li-ion,117.0537,0.00796,0.22505,2.0376,84.8773,70.4275,Medium
