voltage,current,temperature,time,battery_type,power,voltage_drop_rate,temp_change_rate,current_spike,soc,soh,risk
12.0552,6.6449,40.8684,158.18,NiMH,80.1054,0.029803,0.08389,1.4733,50.1025,66.8703,Medium
12.5293,2.312,21.017,40.1,NiMH,28.9676,0.002959,0.05208,0,95.9356,85.5236,Low
12.4611,5.2276,47.3041,188.03,NiMH,65.1415,0.02659,0.11353,2.1191,43.2278,43.7238,Medium
12.5783,0.8373,31.4362,68.51,Li-ion,10.5319,0.010502,0.2369,0.8419,83.9478,68.6242,Low
13.6002,1.3714,32.4219,78.17,Li-ion,18.6514,0.001,0.18576,0,90.7573,87.4122,Low
10.4049,7.0614,51.2691,378.81,Lead-acid,73.4725,0.03544,0.11002,2.6876,37.0727,38.8058,High
13.9759,0.7397,24.9265,161.69,NiMH,10.3374,0.01428,0.09453,0.7752,67.28,77.7482,Medium
13.0452,4.6891,41.2172,263.95,Li-ion,61.1699,0.028848,0.04456,1.5441,59.8154,50.4667,Medium
11.6866,4.1391,47.6693,194.04,Lead-acid,48.372,0.025497,0.39512,1.8958,45.8212,54.9388,Medium
13.5805,0.8116,26.4786,41.9,Li-ion,11.0218,0.005128,0.08318,0.7505,79.6432,82.1643,Low
12.48,2.5128,21.5549,90.11,Lead-acid,31.3604,0.008029,0.1135,0.4487,82.2861,83.0985,Low
11.8503,8.1843,55.3942,424.3,Li-ion,96.9865,0.03507,0.07872,2.2375,28.1481,18.8747,High
12.0354,7.5371,50.1702,300.01,Li-ion,90.7114,0.040602,0.27448,2.0754,29.1966,37.6767,High
13.1786,4.6454,40.7455,285.92,Lead-acid,61.2191,0.026084,0.11615,0.9718,44.4342,67.1186,Medium
10.0362,9.0303,54.9157,492.71,NiMH,90.63,0.035809,0.41269,4.3603,21.2458,23.6428,High
10.5889,7.4028,56.0157,298.89,Li-ion,78.3875,0.046761,0.3547,2.3248,22.4597,36.3241,High
12.2061,8.4581,55.2923,376.98,NiMH,103.2405,0.0296,0.38737,3.2798,45.4184,30.8777,High
10.476,9.836,44.878,396.89,Lead-acid,103.0415,0.042025,0.32016,3.3294,26.092,45.2099,High
13.8075,0.8278,24.9927,99.9,Li-ion,11.4302,0.006224,0.19468,0.404,77.81,76.7811,Low
10.0381,8.4347,58.0592,455.84,NiMH,84.6691,0.029678,0.48576,3.4486,48.0991,24.7013,High
13.0694,2.4323,22.4602,89.21,Lead-acid,31.7885,0.001,0.15068,0.6059,92.0753,87.6917,Low
12.3987,2.7641,25.6322,16.71,Li-ion,34.2712,0.011355,0.1966,0.2798,67.0595,90.6566,Low
13.5705,1.3101,33.0183,10,Lead-acid,17.7791,0.014553,0.15188,1.2555,60.0296,74.4007,Low
12.2131,9.8587,54.6589,296.47,NiMH,120.4053,0.039688,0.41701,2.918,27.6536,36.7249,High
12.587,4.5838,35.217,145.98,Lead-acid,57.6959,0.015022,0.05371,1.5172,57.9999,61.5543,Medium
12.289,3.0939,24.4915,47.75,Lead-acid,38.0215,0.012223,0.11516,0.2009,80.3876,87.3837,Low
10.4907,9.7757,53.0593,369.1,Lead-acid,102.5545,0.043625,0.33788,4.2069,8.5666,45.0994,High
12.8434,1.303,27.9464,187.01,Lead-acid,16.7349,0.009596,0.21404,0.2721,69.2494,71.2275,Low
11.8665,7.6241,60,333.78,NiMH,90.4717,0.037167,0.25199,3.7143,28.0815,26.4842,High
11.6486,4.1999,40.2633,195.15,NiMH,48.9226,0.023712,0.29378,2.1593,49.4243,64.374,Medium
12.1447,5.8089,45.5689,256.21,Li-ion,70.5466,0.015686,0.03202,1.7051,65.5873,54.5167,Medium
13.6238,1.7609,35.4876,50.64,NiMH,23.9901,0.001488,0.1307,0.9843,98.8751,69.5429,Medium
12.8045,1.5655,31.5927,77.44,NiMH,20.0457,0.013024,0.11576,0.5197,74.1689,71.8082,Low
11.5293,5.3352,38.2797,325.51,NiMH,61.5109,0.025658,0.03962,0.6122,46.3262,48.876,Medium
13.6203,1.5692,20.2931,13.06,NiMH,21.3735,0.00163,0.13307,0.0879,76.5151,86.4752,Low
11.1839,4.9009,37.1645,166.09,NiMH,54.8114,0.020087,0.18395,1.2242,63.5633,75.612,Medium
12.2826,2.6434,28.6129,145.33,NiMH,32.468,0.006114,0.01,1.0673,93.8657,72.3431,Medium
12.0499,8.0413,56.6696,472.67,Li-ion,96.8962,0.036837,0.35694,3.3239,26.6738,24.6245,High
12.3187,2.8194,20.3113,53.71,NiMH,34.7311,0.006085,0.10687,0.5894,82.0107,90.5597,Low
12.9735,3.9494,43.25,263.66,Li-ion,51.2373,0.017999,0.01,1.7896,63.0625,41.5768,Medium
11.5784,7.5032,54.0825,443.52,NiMH,86.8751,0.033399,0.41265,3.664,50.6104,26.0429,High
10.5803,6.1979,47.3124,480.08,Li-ion,65.575,0.030161,0.30223,3.108,50.1992,33.8233,Medium
12.3254,5.7453,46.6407,251.12,NiMH,70.8131,0.027524,0.3696,1.5005,49.7614,43.9217,Medium
12.2032,6.0614,36.2227,245.5,Li-ion,73.9691,0.023341,0.15683,0.7682,56.3031,62.5989,Medium
11.4612,4.0672,51.6691,204.97,NiMH,46.6151,0.020226,0.40933,2.2294,65.5283,57.0818,Medium
12.3326,9.2503,60,480.65,Lead-acid,114.0804,0.03578,0.21823,4.2702,29.6889,32.9715,High
11.0198,7.817,50.946,454.96,Lead-acid,86.1421,0.039349,0.1065,4.5855,14.5322,35.1983,High
12.4512,2.4712,21.8781,169.28,NiMH,30.769,0.001,0.16916,1.2926,94.3589,83.5292,Low
12.7164,2.7221,40.1412,229.89,Lead-acid,34.615,0.016797,0.0246,3.1246,64.9207,61.0289,Medium
12.4722,5.0809,42.6891,295.09,Lead-acid,63.3706,0.014851,0.124,1.3483,65.9113,51.3024,Medium
12.2993,6.4873,39.0613,291.87,Lead-acid,79.7894,0.025734,0.06293,2.0645,51.0805,59.6239,Medium
12.779,3.4352,32.3039,311.23,Lead-acid,43.8982,0.030117,0.0963,1.3009,33.2135,50.8555,Medium
10.8801,7.5791,49.6464,500,NiMH,82.4607,0.048732,0.21054,2.5439,19.7533,22.1371,High
12.0945,3.2441,36.4085,156.6,Li-ion,39.2358,0.02704,0.23582,1.7748,48.8223,63.3571,Medium
10.8079,10,47.8675,420.69,NiMH,108.0791,0.030133,0.20881,3.9642,54.3261,41.6571,High
12.275,3.3798,34.1023,168.63,Li-ion,41.4867,0.015001,0.19795,0.5458,63.8324,70.827,Medium
11.5182,6.8165,56.9535,389.51,Li-ion,78.5139,0.04026,0.13239,2.9012,19.5259,22.5145,High
13.396,0.9281,20.4602,28.78,Li-ion,12.4334,0.008653,0.07582,0.5231,75.8326,95.1267,Low
11.4246,4.3578,41.6396,161.25,Li-ion,49.7858,0.021584,0.02326,3.2304,51.5351,57.884,Medium
12.176,3.9446,39.7737,284.21,Lead-acid,48.0299,0.026966,0.2524,2.2138,45.5365,60.6287,Medium
10.311,9.1886,56.4555,397.59,Lead-acid,94.744,0.026683,0.17909,4.1694,44.4858,30.1325,Medium
13.8375,3.3752,23.9623,53.89,Lead-acid,46.7045,0.006194,0.07207,0.1984,80.1082,81.0068,Low
13.7401,2.8766,24.4431,43.31,Lead-acid,39.524,0.007718,0.01258,0.1051,81.1626,90.7799,Low
12.9329,0.5,29.8055,168.57,NiMH,6.4665,0.00466,0.08884,0.7081,81.5385,72.6355,Low
11.8635,3.7547,38.0086,337.5,Li-ion,44.5437,0.016068,0.1667,2.2875,67.0674,55.3831,Medium
11.634,10,56.4149,357.35,NiMH,116.3404,0.041284,0.13404,3.4729,17.2292,27.5065,High
10.7298,6.2121,60,454.22,Lead-acid,66.6548,0.049739,0.30409,2.7523,0.4301,29.1893,High
12.3232,3.1419,28.7979,82.85,Lead-acid,38.7185,0.012829,0.18941,0.9151,69.7883,91.9136,Low
10.6165,8.8712,52.3008,381.54,NiMH,94.1816,0.045526,0.14451,3.291,17.7705,43.3957,High
12.5597,2.1671,27.0001,105.12,Li-ion,27.2188,0.006538,0.15185,0.3622,86.6244,80.1366,Low
12.5755,2.1019,30.3498,81.26,NiMH,26.4326,0.011843,0.11952,0.5994,77.3031,82.8561,Low
11.5168,7.1118,48.609,352.13,Lead-acid,81.905,0.030206,0.37082,3.7174,45.1092,32.5798,High
10.3238,7.3869,55.0553,500,Lead-acid,76.2603,0.041831,0.26744,4.7136,9.045,39.4282,High
13.4289,2.2852,27.1185,131.99,Lead-acid,30.6875,0.003681,0.2093,0.664,92.5914,81.8411,Medium
12.7116,4.3103,46.2764,200.35,NiMH,54.7905,0.027626,0.05322,1.6427,53.8049,52.3189,Medium
13.2504,0.9677,31.871,89.1,Lead-acid,12.8224,0.00169,0.13002,1.0043,100,76.4739,Low
12.9988,2.0449,33.5134,158.27,NiMH,26.5806,0.002807,0.01392,0.9218,81.4088,73.9295,Low
11.0999,10,59.6121,340.11,Lead-acid,110.9991,0.037652,0.28152,2.2034,32.1791,30.3166,High
13.6332,2.849,23.2086,76.37,Li-ion,38.8409,0.004702,0.18737,0.2883,90.1127,85.8728,Low
11.4171,6.2912,59.3787,315.48,Lead-acid,71.8269,0.045207,0.43891,4.4191,8.0768,41.5674,High
11.1122,6.158,53.3223,252.85,NiMH,68.4296,0.037911,0.45282,3.305,45.2508,34.833,High
12.7039,3.104,24.5835,80.61,Li-ion,39.433,0.011153,0.08453,0.6529,79.9356,86.2023,Low
11.7993,6.719,53.1088,456.8,Lead-acid,79.2789,0.035454,0.13274,4.6559,27.9109,43.1989,High
12.8518,1.6244,27.6939,157.55,Lead-acid,20.8762,0.006916,0.20892,0.6349,81.5308,87.8631,Medium
11.933,8.6631,45.6377,479.97,NiMH,103.3775,0.040464,0.09994,4.4361,15.0874,36.4014,High
11.704,9.294,54.1805,484.74,Li-ion,108.7777,0.043332,0.22014,4.1374,23.2725,27.8885,Medium
11.4384,9.4843,57.1537,282.75,Li-ion,108.4851,0.048448,0.10598,3.8777,19.2129,30.6448,High
12.3403,0.553,23.8365,56.6,NiMH,6.8245,0.012067,0.11737,1.2795,87.0304,85.2865,Medium
11.5254,3.6834,46.2857,199.55,NiMH,42.4526,0.024888,0.35651,1.8099,55.2696,47.2221,Medium
11.4785,9.3602,52.8883,363.04,NiMH,107.4411,0.042515,0.01,4.2778,27.3822,30.1274,High
13.5794,1.17,25.1064,132.58,Li-ion,15.8881,0.013393,0.13728,1.0103,62.9413,82.1687,Low
10.7847,9.6527,58.4365,425.08,Lead-acid,104.1016,0.048887,0.15752,2.3623,0,33.0815,High
12.4121,2.275,28.3954,170.46,Lead-acid,28.2373,0.012748,0.04129,0.5803,76.6295,79.3272,Low
11.3455,5.1926,60,305.89,NiMH,58.9126,0.046121,0.06331,4.9751,31.0496,25.0988,High
12.5524,2.8264,29.8443,162.97,Lead-acid,35.4783,0.01747,0.10019,0.3395,57.6134,80.205,Medium
10.9147,7.667,51.9324,392.78,Lead-acid,83.683,0.028281,0.2201,5,45.3074,39.3774,High
10.2563,5.8717,52.8772,421.56,Li-ion,60.2216,0.029242,0.3281,2.3094,46.8702,31.9617,High
10.6442,6.9295,52.3053,378.94,Lead-acid,73.759,0.042254,0.22512,4.0247,11.458,44.9085,High
11.2138,7.5959,53.5037,443.15,NiMH,85.1795,0.034763,0.31433,3.2467,43.6934,32.5762,High
12.2104,5.88,45.3532,277.22,Li-ion,71.7976,0.018551,0.17273,1.9584,64.1793,52.144,Medium
12.7758,3.3595,39.5006,185.01,NiMH,42.9209,0.028507,0.10186,0.7436,52.945,65.274,Medium
11.548,5.4293,42.3784,152.3,Lead-acid,62.6972,0.020824,0.27828,2.1303,65.6314,62.7724,Medium
13.1626,2.4669,24.4057,130.72,Lead-acid,32.471,0.010098,0.14668,0.301,73.7815,79.9624,Low
12.9398,3.318,23.8594,56.54,Lead-acid,42.935,0.016233,0.13123,0.5793,55.9675,87.6478,Low
13.32,2.4313,24.334,163.62,NiMH,32.3851,0.013657,0.18252,0.5503,75.6264,78.6469,Low
12.1546,2.6071,29.631,78.94,Lead-acid,31.6879,0.003505,0.2567,0.3551,88.159,77.4507,Medium
10.6104,9.8784,57.4906,419.82,Lead-acid,104.8134,0.047718,0.3957,4.937,0,37.637,High
10.8461,9.1506,57.3337,307.8,Lead-acid,99.2482,0.036614,0.23061,4.0624,23.9754,39.6522,High
11.3766,8.1009,60,413.19,NiMH,92.1606,0.031259,0.44575,3.555,37.6233,18.2179,High
13.8175,1.7647,28.0505,87.5,NiMH,24.3841,0.009299,0.02126,1.3376,84.9889,85.5967,Low
12.8297,6.4271,37.2273,263.98,NiMH,82.4574,0.029038,0.1389,2.8397,51.3042,52.0056,Medium
12.6206,6.0001,42.8478,288.34,Lead-acid,75.7245,0.022979,0.31988,2.0959,61.4448,52.2699,Medium
12.4823,2.1945,32.8873,167.01,Li-ion,27.3923,0.00188,0.06947,0.7045,94.2981,73.2251,Low
11.2136,8.041,50.92,385.46,NiMH,90.169,0.035262,0.36986,1.347,31.0368,42.4671,High
11.4185,6.1258,52.885,370.93,Li-ion,69.9476,0.030728,0.3717,4.9097,50.0293,38.2473,High
12.0731,8.8063,49.4064,388.33,Lead-acid,106.3194,0.030606,0.2787,4.3558,36.1879,44.4389,High
13.2479,2.1733,28.746,151.78,NiMH,28.7918,0.004901,0.05851,0.3377,89.5523,76.4753,Low
13.3318,1.587,31.8526,90.65,Lead-acid,21.158,0.006832,0.25703,0.2125,84.8182,83.453,Low
14,1.3869,20.2519,68.7,Lead-acid,19.4161,0.00991,0.10798,0.7808,79.6493,94.9302,Low
11.573,9.4573,51.9703,305.38,Li-ion,109.4491,0.032476,0.29895,4.542,41.6688,34.6888,High
11.454,6.5838,54.598,342.6,Lead-acid,75.4103,0.042859,0.42918,5,6.4771,43.5194,High
12.0293,4.5324,40.8258,300.15,Lead-acid,54.5211,0.018642,0.01184,0.8943,57.4679,50.6741,Medium
13.3953,1.3951,31.8563,106.55,Li-ion,18.6884,0.011509,0.06904,1.0912,80.5301,80.008,Low
10.8329,9.8032,59.034,477.51,NiMH,106.1965,0.042071,0.40319,2.9918,34.1981,11.1428,High
12.9371,1.3189,22.3992,134.04,NiMH,17.0631,0.011896,0.16769,0.3935,69.8293,82.6309,Low
10.6328,6.6322,58.7504,478.47,NiMH,70.5189,0.034205,0.02723,3.0667,35.0658,21.0368,High
10.127,8.2488,59.923,348.85,NiMH,83.5359,0.029333,0.15299,4.3215,51.5744,27.4584,High
11.6181,4.7233,34.3864,292.88,Lead-acid,54.876,0.024517,0.15589,2.695,49.6787,66.5724,Medium
10,9.6456,51.0086,313.74,Li-ion,96.4563,0.03997,0.04471,1.7962,27.4084,40.982,High
12.3593,3.4632,37.6963,147.53,NiMH,42.8031,0.029048,0.30581,2.5328,46.7533,66.2012,Medium
11.437,7.7315,55.0964,424.3,Li-ion,88.4249,0.037516,0.05358,1.7282,33.443,20.0791,High
12.2717,4.821,40.9158,217.41,Lead-acid,59.1615,0.029096,0.22531,2.2852,44.943,66.7811,Medium
10.4039,8.0492,56.1355,347.25,NiMH,83.7432,0.035446,0.27522,2.8502,49.3341,28.1415,High
11.7017,4.0226,37.9043,204.71,NiMH,47.0716,0.024923,0.08894,1.7081,45.9158,72.8574,Medium
12.664,5.0164,46.309,222.08,Li-ion,63.5275,0.023658,0.08387,1.316,54.6021,51.3108,Medium
13.3569,2.2389,24.891,48.51,NiMH,29.9045,0.007239,0.08144,1.0004,70.552,86.0189,Medium
11.4822,7.4615,55.0205,346.56,NiMH,85.6743,0.044484,0.46491,2.4017,13.1268,25.2633,High
13.8534,0.7172,20,26.89,Lead-acid,9.9355,0.006796,0.04986,0.5141,84.9063,100,Low
11.3859,5.1628,36.7908,317.28,NiMH,58.7831,0.015689,0.08706,1.3719,70.7813,59.3145,Medium
11.0918,9.004,59.7311,378.56,Lead-acid,99.8708,0.045963,0.1285,3.2331,13.2132,29.4206,High
12.5058,0.6552,33.5533,146.96,Lead-acid,8.1941,0.011931,0.12632,0.4673,64.4008,69.5451,Medium
10.9239,8.4146,58.0439,339.65,NiMH,91.9203,0.031881,0.27404,4.1273,45.3988,35.4216,High
11.4754,7.9271,46.5524,374.53,Lead-acid,90.9667,0.041328,0.10761,3.0217,24.6779,51.29,High
12.5778,1.3402,31.307,32.5,Li-ion,16.8571,0.00492,0.1465,0.309,86.4354,76.1863,Low
12.5118,2.5449,20.5333,142.42,NiMH,31.841,0.00696,0.01,0.4635,86.761,85.9866,Low
11.8719,5.2936,37.3327,300.75,Lead-acid,62.8452,0.023795,0.19786,2.0417,57.422,60.6052,Medium
10,10,50.3513,416.5,Lead-acid,100,0.045057,0.36998,3.2958,9.8025,36.3583,High
12.2143,0.9644,26.6136,189.54,Li-ion,11.7789,0.00445,0.15421,0.9236,88.2284,79.4397,Low
12.3478,0.894,34.2619,178.42,Li-ion,11.0385,0.012515,0.15564,1.0093,73.2682,72.772,Medium
13.5306,1.7515,24.4609,52.49,NiMH,23.699,0.013633,0.04644,0.2445,65.9991,100,Low
10.4426,9.3745,50.0861,321.59,NiMH,97.8939,0.041561,0.38389,4.8995,15.6697,33.7245,High
14,1.5722,27.3869,149.57,Li-ion,22.0104,0.002185,0.14446,0.994,84.3307,86.2113,Low
10.5099,9.3538,60,460.2,NiMH,98.308,0.033155,0.19757,1.8518,44.4138,19.5334,High
12.9084,5.3074,38.3898,295.87,NiMH,68.5107,0.022112,0.08443,1.3489,59.7474,50.6613,Medium
11.1291,6.6113,47.924,335.25,NiMH,73.5776,0.030968,0.2526,4.161,42.2812,40.4921,High
12.6197,2.768,48.5958,253.25,Lead-acid,34.9317,0.026198,0.03839,1.4626,41.401,50.5949,Medium
12.4084,1.128,31.0328,96.76,Li-ion,13.9969,0.006581,0.07786,0.5828,86.1395,78.2027,Low
13.9781,1.3762,23.9048,71.45,Lead-acid,19.237,0.013506,0.16887,0.8017,75.8609,89.695,Low
12.2996,1.4133,20,10,Lead-acid,17.3828,0.009792,0.01754,0.4799,72.5154,90.5307,Low
12.6979,1.6313,27.4282,54.75,NiMH,20.7146,0.001153,0.06602,0.2858,87.8086,87.9012,Low
11.0479,4.1105,32.6337,189.62,Li-ion,45.4121,0.017314,0.01244,1.6865,61.4571,59.3479,Medium
13.2886,1.9802,35.0858,164.04,Lead-acid,26.3135,0.015313,0.04957,1.0374,60.5384,74.4095,Medium
12.1982,7.1429,44.7573,302.04,NiMH,87.1302,0.020648,0.30013,1.8876,70.6721,45.1834,Medium
11.066,7.3377,49.971,299.98,Li-ion,81.1993,0.032786,0.04799,3.028,42.1198,44.4252,High
10.9342,9.9114,58.6091,313.32,NiMH,108.3731,0.04925,0.36325,4.5168,6.5045,29.2986,High
12.8269,4.2559,46.6457,281.08,NiMH,54.5901,0.0173,0.12005,2.7056,67.6338,44.5407,Medium
13.8533,0.8072,24.8504,100.83,Li-ion,11.1828,0.011725,0.18318,1.0998,71.1287,87.5943,Low
12.5085,6.0219,38.2298,178.2,Lead-acid,75.325,0.018865,0.01,1.6,71.4309,68.515,Medium
13.2044,3.5722,29.8714,90.21,Li-ion,47.1693,0.014915,0.12479,0.4702,62.9723,85.2375,Medium
12.7555,1.2559,20.7224,174.05,Lead-acid,16.0197,0.01265,0.12963,0.4811,70.9714,86.5505,Low
12.341,5.0085,37.1162,260.83,Li-ion,61.8099,0.023848,0.1685,1.5749,54.0654,61.3314,High
12.9992,1.7692,26.364,128.75,NiMH,22.9975,0.001535,0.1919,0.3015,96.1544,81.8322,Low
10.6218,8.3609,55.8863,424.56,NiMH,88.808,0.0329,0.19138,3.43,40.7843,24.2702,High
10.6567,8.1627,60,467.09,Li-ion,86.9871,0.03453,0.2475,3.1878,43.9918,16.3014,High
12.0701,4.3672,38.0627,202.0,Li-ion,52.7127,0.023068,0.28435,1.4699,57.4967,58.3119,Medium
11.7884,6.4044,44.4861,186.24,NiMH,75.4973,0.019857,0.29864,2.0541,49.1685,50.3567,Medium
12.0718,5.298,45.5784,192.55,Lead-acid,63.9569,0.019776,0.36677,2.2939,54.716,61.7683,Medium
12.5985,3.0304,30.8375,142.26,Li-ion,38.1783,0.005709,0.20093,0.4518,78.6542,76.9118,Low
13.4285,2.8656,27.757,161.73,NiMH,38.4802,0.015918,0.08293,0.6797,69.8654,76.0314,Medium
13.8576,0.5782,37.3057,68.37,Li-ion,8.0129,0.013148,0.21405,0.1874,74.6771,68.4662,Low
13.4167,0.5,20,111.74,NiMH,6.7083,0.010516,0.06202,1.128,83.5178,77.7696,Low
12.9848,0.8361,26.851,93.29,Lead-acid,10.8562,0.012324,0.15229,1.035,68.0411,89.7063,Low
11.8325,7.0222,56.2112,434.99,Li-ion,83.0902,0.032506,0.23265,1.9234,38.4506,21.1446,Medium
13.6494,1.8886,21.7348,45.9,Li-ion,25.7788,0.00648,0.0339,0.4173,93.7544,95.6572,Low
13.9185,0.605,28.9515,94.11,Lead-acid,8.4206,0.002076,0.16932,0.6777,97.4965,83.3255,Low
11.214,5.5013,40.1835,293.03,Li-ion,61.6915,0.011866,0.30873,1.688,77.8083,58.4626,Medium
12.2341,5.3124,54.7038,476.28,Lead-acid,64.9926,0.023616,0.41058,2.6461,50.8307,30.0287,High
11.4828,4.0985,43.2714,162.41,NiMH,47.0621,0.025471,0.30412,1.5528,59.0268,59.613,Medium
12.5934,1.1402,30.0361,72.78,Li-ion,14.3588,0.007287,0.01144,0.7317,77.5338,72.8364,Low
11.4823,5.5784,39.4619,239.41,Lead-acid,64.0523,0.014759,0.24844,1.055,76.4292,63.1813,Medium
11.0658,8.6044,55.7479,298.18,NiMH,95.2145,0.029409,0.25836,4.4085,51.3512,38.7249,Medium
10.0452,9.8545,50.9486,386.7,Li-ion,98.9903,0.03366,0.14239,3.9446,33.3176,30.5125,High
12.4406,2.1071,21.6889,87.53,NiMH,26.2133,0.012269,0.04396,0.9607,79.6618,94.135,Low
13.7706,2.5716,32.8456,47.67,Lead-acid,35.4126,0.005307,0.19258,0.6529,72.8383,78.3585,Low
10.4073,9.7569,60,377.82,Lead-acid,101.5436,0.05,0.43593,2.1535,0,31.0797,High
11.4443,9.0572,55.2392,421.98,NiMH,103.6528,0.042118,0.42136,3.5499,26.3624,21.0359,High
12.527,6.4369,41.9914,167.11,Li-ion,80.6346,0.016767,0.06043,1.4788,72.6394,57.1423,Medium
12.4522,3.1351,41.7691,286.15,NiMH,39.0387,0.026543,0.27598,1.9209,39.4067,55.715,Medium
11.9523,6.5446,53.1319,282.9,Lead-acid,78.2236,0.01513,0.28196,1.0862,78.574,43.4335,Medium
10.8464,10,51.5562,467.33,Lead-acid,108.4641,0.05,0.25785,2.7605,3.4888,37.3463,High
13.0387,1.8823,31.6822,112.04,Li-ion,24.5433,0.008877,0.19637,0.4143,85.5215,73.7676,Low
11.1956,9.9097,59.9122,328.65,Lead-acid,110.9457,0.039724,0.23091,3.1538,15.2309,36.7487,High
12.5282,4.8988,48.8675,180.28,Li-ion,61.3729,0.025105,0.19108,1.9411,49.3546,41.395,Medium
11.898,3.348,44.7108,269.52,Li-ion,39.8341,0.016168,0.08457,1.6065,74.7574,54.3794,Medium
11.4793,8.8121,47.1424,426.44,NiMH,101.1564,0.037909,0.02547,3.219,36.541,39.0822,High
11.8668,3.458,47.4431,346.54,Lead-acid,41.0354,0.015896,0.27258,0.8858,68.0484,45.4377,Medium
12.2495,5.6155,42.9116,315.03,Lead-acid,68.7871,0.016253,0.37345,2.657,62.1053,55.9082,Medium
11.5829,9.2141,46.899,363.46,Lead-acid,106.7265,0.047761,0.16012,4.4336,5.8594,46.4032,High
11.28,8.823,50.633,454.43,NiMH,99.5239,0.040836,0.24378,3.2129,21.1519,28.1986,High
12.2826,6.0961,38.8131,314.68,Lead-acid,74.8756,0.021955,0.1395,1.3848,64.8659,61.0942,Medium
12.5864,3.0548,23.1424,169.84,Lead-acid,38.4485,0.008935,0.02333,0.3058,86.6439,82.7669,Low
13.0358,6.3318,46.4728,166.67,Li-ion,82.5403,0.015399,0.02317,1.4851,65.4393,52.022,Medium
12.9875,5.895,49.74,318.53,Lead-acid,76.5607,0.007104,0.20009,2.5706,76.9684,51.1203,Medium
12.8246,2.074,24.4511,44.59,Lead-acid,26.5988,0.005931,0.07676,0.4321,92.086,92.9676,Low
12.7904,2.5559,38.771,162.1,Li-ion,32.6913,0.023524,0.10679,1.3782,60.7874,52.9343,Medium
11.6746,8.5457,49.0493,388.22,Lead-acid,99.7673,0.040697,0.01,3.3432,24.0147,47.8019,High
12.6264,5.4108,36.0707,189.24,Li-ion,68.3194,0.015819,0.09908,2.0213,71.8518,65.8544,Medium
12.3594,3.0132,21.1901,111.4,Lead-acid,37.2412,0.00199,0.14811,0.6289,94.8818,97.3971,Low
13.9812,2.6366,35.511,54.5,NiMH,36.8622,0.007499,0.17252,1.1345,66.7622,76.0136,Medium
13.9238,0.9568,24.5149,118.35,Lead-acid,13.3222,0.011241,0.01,0.3318,74.1017,80.0914,Low
10.1522,6.7173,54.4773,295.68,NiMH,68.1958,0.045091,0.34989,3.3964,24.4756,35.1721,High
12.4269,4.6133,32.8594,287.78,NiMH,57.3297,0.019567,0.1858,1.4746,69.0976,62.119,Medium
11.2528,6.3556,58.0393,469.13,NiMH,71.5188,0.049698,0.01213,3.9308,12.8279,15.2622,High
12.482,3.5424,42.4864,187.31,NiMH,44.216,0.024373,0.16618,2.0069,54.1676,60.4822,Medium
12.6214,1.6621,34.2289,41.25,Lead-acid,20.9776,0.01056,0.0239,0.7582,81.0177,81.2364,Medium
11.421,6.7127,49.1141,306.32,NiMH,76.6652,0.018644,0.27243,2.9667,73.8404,48.4885,Medium
11.6126,4.2997,38.6486,242.75,Li-ion,49.9307,0.025429,0.10171,2.9763,57.4024,58.5729,Medium
13.7041,3.0112,32.3551,100.33,NiMH,41.2659,0.001,0.20951,0,96.1691,81.3718,Low
10.8139,7.554,47.2951,408.1,Li-ion,81.6881,0.029678,0.02802,4.3233,41.5815,43.1274,Medium
11.1327,6.863,60,311.3,Li-ion,76.4034,0.05,0.14471,2.7813,14.0001,21.8264,High
13.1775,1.0268,32.4743,101.41,Lead-acid,13.5304,0.005139,0.20021,0.5348,82.4712,86.5044,Low
10,10,47.8617,500,NiMH,100,0.029884,0.28394,3.7417,46.5891,28.0081,High
12.7534,4.9142,43.5482,287.31,NiMH,62.6733,0.02123,0.07225,2.6307,55.6311,53.0787,High
14,1.3487,33.8538,85.54,Lead-acid,18.8816,0.003045,0.17866,0.9535,88.2617,76.9495,Low
11.7233,8.5385,52.7844,374.12,Lead-acid,100.0997,0.034188,0.08053,3.4036,18.3166,32.7756,High
13.3512,2.2313,32.2844,87.47,NiMH,29.7904,0.003315,0.19686,0.9959,93.3573,79.8463,Low
12.3922,0.6288,36.102,124.98,NiMH,7.7921,0.004559,0.29306,0,94.3358,61.0105,Low
11.2906,6.0483,49.258,381.88,Li-ion,68.289,0.03773,0.22754,2.6154,34.5444,31.5699,Medium
12.2411,6.4901,34.5294,323.0,Li-ion,79.4458,0.015787,0.20713,2.4546,72.2405,54.1843,Medium
12.3946,1.8206,22.0622,111.19,Lead-acid,22.5661,0.006762,0.16478,0,84.7592,93.9658,Low
13.9774,0.6059,30.5745,95.05,NiMH,8.4695,0.002097,0.02536,1.2791,95.5091,68.3826,Low
12.5778,1.5815,26.0888,78.21,Li-ion,19.8914,0.012749,0.15071,0.2932,74.4316,85.2716,Low
12.3705,5.6582,57.0473,381.0,Lead-acid,69.9947,0.02898,0.25271,4.6031,34.8295,45.1605,High
12.4875,1.0482,30.0774,47.72,Lead-acid,13.0891,0.008256,0.18181,0.8344,87.5496,87.5048,Low
11.1996,6.5154,39.8826,233.46,NiMH,72.97,0.013443,0.08695,0.9727,77.0948,60.3071,Medium
